co,PT08.S1(CO),NMHC(GT),benzene,PT08.S2(NMHC),nox,PT08.S3(NOx),no2,PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour_sin,hour_cos,co_lag1,co_std_3h,no2_lag1,no2_std_3h,nox_lag1,nox_std_3h,benzene_lag1,benzene_std_3h,PT08.S1(CO)_lag1,PT08.S1(CO)_diff,PT08.S2(NMHC)_lag1,PT08.S2(NMHC)_diff,PT08.S3(NOx)_lag1,PT08.S3(NOx)_diff,PT08.S4(NO2)_lag1,PT08.S4(NO2)_diff,PT08.S5(O3)_lag1,PT08.S5(O3)_diff,heat_index
3.1,1444.0,180.0,13.1,1089.0,214.0,844.0,143.0,1748.0,1624.0,14.6,48.6,0.806,-0.5000000000000004,0.8660254037844384,4.1,0.5773502691896252,159.0,9.865765724632634,283.0,38.73413653785696,18.3,3.2929217016706214,1621.0,-177.0,1247.0,-158.0,762.0,82.0,1860.0,-112.0,1886.0,-262.0,709.5600000000001
2.6,1418.0,116.0,10.9,1010.0,172.0,892.0,130.0,1603.0,1536.0,14.7,49.3,0.8193,-0.25881904510252157,0.9659258262890681,3.1,0.7637626158259715,143.0,14.525839046334006,214.0,56.04462507680824,13.1,3.800000000000002,1444.0,-26.0,1089.0,-79.0,844.0,48.0,1748.0,-145.0,1624.0,-88.0,724.7099999999999
2.9,1534.0,93.0,11.0,1013.0,190.0,889.0,129.0,1611.0,1535.0,13.9,53.6,0.8498,0.0,1.0,2.6,0.2516611478423503,130.0,7.810249675906697,172.0,21.071307505705363,10.9,1.2423096769056237,1418.0,116.0,1010.0,3.0,892.0,-3.0,1603.0,8.0,1536.0,-1.0,745.0400000000001
2.8,1484.0,131.0,11.9,1045.0,174.0,880.0,119.0,1624.0,1530.0,14.6,51.5,0.8536,0.25881904510252074,0.9659258262890683,2.9,0.1527525231651801,129.0,6.0827625302982025,190.0,9.865765724632093,11.0,0.5507570547286318,1534.0,-50.0,1013.0,32.0,889.0,-9.0,1611.0,13.0,1535.0,-5.0,751.9
2.5,1367.0,92.0,8.6,925.0,128.0,953.0,104.0,1543.0,1337.0,12.5,58.9,0.8537,0.49999999999999994,0.8660254037844387,2.8,0.20816659994660233,119.0,12.58305739211787,174.0,32.186953878861985,11.9,1.7058722109232065,1484.0,-117.0,1045.0,-120.0,880.0,73.0,1624.0,-81.0,1530.0,-193.0,736.25
2.4,1344.0,132.0,9.7,968.0,99.0,921.0,93.0,1620.0,1278.0,11.6,63.4,0.8674,0.7071067811865476,0.7071067811865476,2.5,0.20816659994660094,104.0,13.051181300301169,128.0,37.819747927945194,8.6,1.6802777548171508,1367.0,-23.0,925.0,43.0,953.0,-32.0,1543.0,77.0,1337.0,-59.0,735.4399999999999
1.7999999999999998,1130.0,56.0,5.2,773.0,70.0,1130.0,82.0,1452.0,1051.0,12.1,61.1,0.8603,0.8660254037844386,0.5000000000000001,2.4,0.3785938897200101,93.0,10.999999999999826,99.0,28.99999999999956,9.7,2.3459184413217296,1344.0,-214.0,968.0,-195.0,921.0,209.0,1620.0,-168.0,1278.0,-227.0,739.31
1.2,1062.0,32.0,3.7,691.0,53.429729729729736,1272.0,70.0,1377.0,929.0,11.5,63.1,0.8533,0.9659258262890683,0.25881904510252074,1.7999999999999998,0.5999999999999934,82.0,11.503622617824709,70.0,23.065932271552544,5.2,3.122498999199207,1130.0,-68.0,773.0,-82.0,1130.0,142.0,1452.0,-75.0,1051.0,-122.0,725.65
1.0,1076.0,29.0,2.5,618.0,53.429729729729736,1395.0,63.0,1333.0,872.0,11.6,62.2,0.8473,1.0,6.123233995736766e-17,1.2,0.4163331998932146,70.0,9.609023536932723,53.429729729729736,9.566850001083612,3.7,1.3527749258468926,1062.0,14.0,691.0,-73.0,1272.0,123.0,1377.0,-44.0,929.0,-57.0,721.52
0.9,1028.0,27.0,2.5,615.0,74.0,1384.0,67.0,1340.0,853.0,10.4,67.6,0.853,0.9659258262890683,-0.25881904510252063,1.0,0.1527525231651583,63.0,3.5118845842832718,53.429729729729736,11.876251077842475,2.5,0.6928203230276024,1076.0,-48.0,618.0,-3.0,1395.0,-11.0,1333.0,7.0,872.0,-19.0,703.04
1.4,1155.0,36.0,4.2,722.0,101.0,1225.0,84.0,1414.0,959.0,11.6,62.7,0.853,0.8660254037844387,-0.4999999999999998,0.9,0.26457513110643854,67.0,11.150485789118202,74.0,23.857446889732152,2.5,0.9814954576223996,1028.0,127.0,615.0,107.0,1384.0,-159.0,1340.0,74.0,853.0,106.0,727.32
1.6,1235.0,57.0,6.4,828.0,118.0,1055.0,83.0,1527.0,1093.0,12.4,60.0,0.8627,0.7071067811865476,-0.7071067811865475,1.4,0.36055512754638525,84.0,9.539392014169163,101.0,22.188585654189577,4.2,1.9553345834750113,1155.0,80.0,722.0,106.0,1225.0,-170.0,1414.0,113.0,959.0,134.0,744.0
2.2,1332.0,129.0,8.6,923.0,144.0,952.0,98.0,1614.0,1225.0,14.5,53.1,0.8728,0.49999999999999994,-0.8660254037844387,1.6,0.41633319989321715,83.0,8.38649708360582,118.0,21.656407827707227,6.4,2.200000000000011,1235.0,97.0,828.0,95.0,1055.0,-103.0,1527.0,87.0,1093.0,132.0,769.95
2.8,1445.0,148.0,10.9,1009.0,176.0,878.0,114.0,1696.0,1355.0,16.9,46.1,0.8789,0.258819045102521,-0.9659258262890682,2.2,0.5999999999999952,98.0,15.502687938977871,144.0,29.05167809266764,8.6,2.2501851775650303,1332.0,113.0,923.0,86.0,952.0,-74.0,1614.0,82.0,1225.0,130.0,779.0899999999999
2.8,1416.0,145.0,10.7,1002.0,161.0,907.0,119.0,1677.0,1262.0,19.3,38.3,0.8474,1.2246467991473532e-16,-1.0,2.8,0.3464101615137701,114.0,10.969655114602794,176.0,16.01041327803007,10.9,1.2741009902411016,1445.0,-29.0,1009.0,-7.0,878.0,29.0,1696.0,-19.0,1355.0,-93.0,739.1899999999999
2.0,1281.0,93.0,7.5,880.0,113.0,1084.0,104.0,1525.0,980.0,21.2,31.4,0.7812,-0.2588190451025208,-0.9659258262890683,2.8,0.4618802153516962,119.0,7.63762615825961,161.0,32.908965343808454,10.7,1.907878402833897,1416.0,-135.0,1002.0,-122.0,907.0,177.0,1677.0,-152.0,1262.0,-282.0,665.68
1.8,1207.0,84.0,7.5,879.0,103.0,1104.0,102.0,1490.0,872.0,21.4,30.2,0.7616,-0.4999999999999997,-0.8660254037844388,2.0,0.5291502622129126,104.0,9.291573243177446,113.0,31.005375877955636,7.5,1.8475208614068093,1281.0,-74.0,880.0,-1.0,1084.0,20.0,1525.0,-35.0,980.0,-108.0,646.28
1.9,1258.0,99.0,8.2,906.0,112.0,1081.0,107.0,1511.0,900.0,21.9,29.0,0.7525,-0.7071067811865471,-0.7071067811865479,1.8,0.09999999999996452,102.0,2.516611478423041,103.0,5.507570547283931,7.5,0.40414518843277664,1207.0,51.0,879.0,27.0,1104.0,-23.0,1490.0,21.0,872.0,28.0,635.0999999999999
3.0,1458.0,150.0,11.9,1045.0,170.0,974.0,129.0,1646.0,1099.0,22.2,28.4,0.7516,-0.8660254037844385,-0.5000000000000004,1.9,0.6658328118479353,107.0,14.3643076176101,112.0,36.363901514184555,8.2,2.3643180835073827,1258.0,200.0,906.0,139.0,1081.0,-107.0,1511.0,135.0,900.0,199.0,630.4799999999999
2.9,1438.0,156.0,12.0,1051.0,180.0,943.0,128.0,1668.0,1206.0,21.3,30.8,0.7696,-0.9659258262890683,-0.25881904510252063,3.0,0.6082762530298191,129.0,12.423096769056116,170.0,36.715119501371454,11.9,2.1656407827707738,1458.0,-20.0,1045.0,6.0,974.0,-31.0,1646.0,22.0,1099.0,107.0,656.0400000000001
2.5,1478.0,122.0,12.2,1055.0,160.0,929.0,121.0,1671.0,1262.0,19.7,36.7,0.8307,-1.0,-1.8369701987210297e-16,2.9,0.26457513110645425,128.0,4.358898943540632,180.0,9.999999999999508,12.0,0.15275252316517826,1438.0,40.0,1051.0,4.0,943.0,-14.0,1668.0,3.0,1206.0,56.0,722.99
4.1,1808.0,262.0,20.6,1312.0,261.0,753.0,157.0,1993.0,1698.0,18.4,41.7,0.8732,-0.9659258262890684,0.2588190451025203,2.5,0.8326663997864526,121.0,19.0875177362939,160.0,53.48208422764889,12.2,4.908496035786655,1478.0,330.0,1055.0,257.0,929.0,-176.0,1671.0,322.0,1262.0,436.0,767.28
4.1,1898.0,341.0,20.6,1381.0,325.0,681.0,172.0,2103.0,1905.0,17.6,46.1,0.921,-0.8660254037844386,0.5000000000000001,4.1,0.923760430703402,157.0,26.21068484416236,261.0,83.18854087753517,20.6,4.8497422611928505,1808.0,90.0,1312.0,69.0,753.0,-72.0,1993.0,110.0,1698.0,207.0,811.3600000000001
3.4,1560.0,214.0,14.7,1140.0,217.0,784.0,146.0,1818.0,1648.0,16.7,49.6,0.932,-0.7071067811865477,0.7071067811865474,4.1,0.4041451884327419,172.0,13.05118130030138,325.0,54.30776494511022,20.6,3.4063665882187832,1898.0,-338.0,1381.0,-241.0,681.0,103.0,2103.0,-285.0,1905.0,-257.0,828.3199999999999
2.1,1324.0,100.0,9.0,940.0,146.0,924.0,121.0,1587.0,1423.0,16.3,51.0,0.9341,-0.5000000000000004,0.8660254037844384,3.4,1.0148891565092215,146.0,25.501633934580248,217.0,90.13508380943202,14.7,5.800287349203774,1560.0,-236.0,1140.0,-200.0,784.0,140.0,1818.0,-231.0,1648.0,-225.0,831.3000000000001
2.2,1349.0,79.0,8.8,933.0,152.0,933.0,119.0,1617.0,1349.0,14.7,55.9,0.9314,-0.25881904510252157,0.9659258262890681,2.1,0.7234178138070205,121.0,15.044378795195655,146.0,39.37427248005125,9.0,3.350124375800606,1324.0,25.0,940.0,-7.0,924.0,9.0,1587.0,30.0,1423.0,-74.0,821.7299999999999
1.8,1239.0,66.0,7.4,872.0,104.0,985.0,99.0,1547.0,1250.0,14.8,54.7,0.9164,0.0,1.0,2.2,0.20816659994659745,119.0,12.165525060596337,152.0,26.153393661243644,8.8,0.8717797887081995,1349.0,-110.0,933.0,-61.0,933.0,52.0,1617.0,-70.0,1349.0,-99.0,809.5600000000001
1.8,1239.0,73.0,6.9,853.0,106.0,1010.0,93.0,1543.0,1174.0,14.0,57.0,0.9094,0.25881904510252074,0.9659258262890683,1.8,0.23094010767583506,99.0,13.613718571107961,104.0,27.153882472554624,7.4,0.9848857801796737,1239.0,0.0,872.0,-19.0,985.0,25.0,1547.0,-4.0,1250.0,-76.0,798.0
1.8,1224.0,66.0,7.0,855.0,108.0,998.0,88.0,1566.0,1149.0,13.4,61.3,0.9361,0.49999999999999994,0.8660254037844387,1.8,0.0,93.0,5.507570547285676,106.0,1.9999999999931202,6.9,0.2645751311067103,1239.0,-15.0,853.0,2.0,1010.0,-12.0,1543.0,23.0,1174.0,-25.0,821.42
1.1,1078.0,44.0,4.4,734.0,87.0,1128.0,79.5,1487.0,1021.0,12.6,63.5,0.923,0.7071067811865476,0.7071067811865476,1.8,0.40414518843272706,88.0,6.825198409814029,108.0,11.590225767141229,7.0,1.4730919862656735,1224.0,-146.0,855.0,-121.0,998.0,130.0,1566.0,-79.0,1149.0,-128.0,800.1
1.05,1078.0,44.0,4.0,711.0,66.0,1150.0,71.0,1468.0,1013.0,12.3,65.4,0.9351,0.8660254037844386,0.5000000000000001,1.1,0.4193248541802921,79.5,8.499999999999634,87.0,20.999999999999243,4.4,1.6289055630494649,1078.0,0.0,734.0,-23.0,1128.0,22.0,1487.0,-19.0,1021.0,-8.0,804.4200000000001
1.0,1075.0,39.0,3.9,703.0,88.0,1156.0,74.0,1464.0,1010.0,11.9,67.4,0.9375,0.9659258262890683,0.25881904510252074,1.05,0.04999999999988563,71.0,4.3108390521250675,66.0,12.423096769054808,4.0,0.26457513110679176,1078.0,-3.0,711.0,-8.0,1150.0,6.0,1468.0,-4.0,1013.0,-3.0,802.0600000000001
1.4,1157.0,51.0,6.4,830.0,138.0,1030.0,80.0,1584.0,1083.0,11.4,70.5,0.9475,1.0,6.123233995736766e-17,1.0,0.21794494717700866,74.0,4.582575694955106,88.0,36.896250938724165,3.9,1.415391583037535,1075.0,82.0,703.0,127.0,1156.0,-126.0,1464.0,120.0,1010.0,73.0,803.7
2.2,1314.0,107.0,9.7,966.0,228.0,897.0,89.0,1710.0,1235.0,11.3,70.2,0.9401,0.9659258262890683,-0.25881904510252063,1.4,0.6110100926607717,80.0,7.549834435270353,138.0,70.94598884597576,6.4,2.9091808698211716,1157.0,157.0,830.0,136.0,1030.0,-133.0,1584.0,126.0,1083.0,152.0,793.2600000000001
4.1,1797.0,336.0,20.6,1451.0,360.0,652.0,114.0,2323.0,1680.0,12.4,63.9,0.917,0.8660254037844387,-0.4999999999999998,2.2,1.3868429375143136,89.0,17.616280348964956,228.0,111.66019881766289,9.7,7.431240363043939,1314.0,483.0,966.0,485.0,897.0,-245.0,1710.0,613.0,1235.0,445.0,792.36
4.1,1961.0,618.0,20.6,1701.0,478.0,537.0,149.0,2665.0,2184.0,14.8,54.3,0.9076,0.7071067811865476,-0.7071067811865475,4.1,1.0969655114602899,114.0,30.138568866708507,360.0,125.06531626847375,20.6,6.293117934166922,1797.0,164.0,1451.0,250.0,652.0,-115.0,2323.0,342.0,1680.0,504.0,803.64
4.1,1771.0,438.0,20.6,1470.0,394.0,622.0,157.0,2262.0,1973.0,17.4,45.6,0.8993,0.49999999999999994,-0.8660254037844387,4.1,0.0,149.0,22.869193252058555,478.0,60.73988255943023,20.6,0.0,1961.0,-190.0,1701.0,-231.0,537.0,85.0,2665.0,-403.0,2184.0,-211.0,793.4399999999999
4.1,1564.0,334.0,20.1,1300.0,319.0,710.0,155.0,2029.0,1798.0,19.8,38.5,0.8801,0.258819045102521,-0.9659258262890682,4.1,0.0,157.0,4.163331998932486,394.0,79.54244150137737,20.6,0.2886751345947313,1771.0,-207.0,1470.0,-170.0,622.0,88.0,2262.0,-233.0,1973.0,-175.0,762.3000000000001
3.1,1430.0,221.0,14.1,1120.0,201.0,831.0,134.0,1783.0,1522.0,22.0,34.1,0.8904,1.2246467991473532e-16,-1.0,4.1,0.5773502691896294,155.0,12.741009902410978,319.0,97.29508380865579,20.1,3.6170890690351167,1564.0,-134.0,1300.0,-180.0,710.0,121.0,2029.0,-246.0,1798.0,-276.0,750.2
2.9,1417.0,207.0,14.9,1146.0,171.0,830.0,119.0,1831.0,1404.0,23.3,32.2,0.9096,-0.2588190451025208,-0.9659258262890683,3.1,0.6429100507328654,134.0,18.083141320025124,201.0,78.23895023153963,14.1,3.2578111260988347,1430.0,-13.0,1120.0,26.0,831.0,-1.0,1783.0,48.0,1522.0,-118.0,750.2600000000001
2.9,1400.0,191.0,15.4,1162.0,159.0,838.0,111.0,1829.0,1263.0,23.9,30.0,0.8757,-0.4999999999999997,-0.8660254037844388,2.9,0.11547005383792737,119.0,11.676186592091273,171.0,21.633307652783717,14.9,0.65574385243024,1417.0,-17.0,1146.0,16.0,830.0,8.0,1831.0,-2.0,1404.0,-141.0,717.0
2.5,1317.0,185.0,12.1,1053.0,153.0,926.0,104.0,1707.0,1137.0,24.4,28.9,0.8736,-0.7071067811865471,-0.7071067811865479,2.9,0.23094010767584944,111.0,7.505553499464976,159.0,9.165151389910955,15.4,1.7785762095938997,1400.0,-83.0,1162.0,-109.0,838.0,88.0,1829.0,-122.0,1263.0,-126.0,705.16
2.3,1318.0,141.0,11.5,1033.0,143.0,950.0,99.0,1675.0,1068.0,24.4,29.4,0.8848,-0.8660254037844385,-0.5000000000000004,2.5,0.3055050463303874,104.0,6.02771377334145,153.0,8.082903768653807,12.1,2.1000000000000236,1317.0,1.0,1053.0,-20.0,926.0,24.0,1707.0,-32.0,1137.0,-69.0,717.3599999999999
2.8,1445.0,214.0,14.8,1141.0,156.0,857.0,110.0,1824.0,1252.0,23.8,31.3,0.9137,-0.9659258262890683,-0.25881904510252063,2.3,0.25166114784235555,99.0,5.507570547285813,143.0,6.806859285552897,11.5,1.757839583124724,1318.0,127.0,1033.0,108.0,950.0,-93.0,1675.0,149.0,1068.0,184.0,744.94
4.1,1917.0,471.0,20.6,1601.0,314.0,631.0,162.0,2447.0,1843.0,22.5,35.4,0.9547,-1.0,-1.8369701987210297e-16,2.8,0.9291573243177571,110.0,33.650160970392584,156.0,95.19628844305501,14.8,4.606878914550865,1445.0,472.0,1141.0,460.0,857.0,-226.0,1824.0,623.0,1252.0,591.0,796.5
4.1,2040.0,685.0,20.6,1754.0,404.0,542.0,172.0,2679.0,2122.0,20.4,42.5,1.0086,-0.9659258262890684,0.2588190451025203,4.1,0.7505553499465155,162.0,33.2866339541865,314.0,125.54414894105321,20.6,3.348631561299819,1917.0,123.0,1601.0,153.0,631.0,-89.0,2447.0,232.0,1843.0,279.0,866.9999999999999
4.1,1895.0,538.0,20.6,1573.0,320.0,565.0,165.0,2443.0,1992.0,18.3,52.6,1.0945,-0.8660254037844386,0.5000000000000001,4.1,0.0,172.0,5.131601439447208,404.0,50.318982501636796,20.6,0.0,2040.0,-145.0,1754.0,-181.0,542.0,23.0,2679.0,-236.0,2122.0,-130.0,962.58
4.1,1595.0,319.0,19.9,1294.0,256.0,678.0,145.0,2058.0,1707.0,16.7,57.4,1.0786,-0.7071067811865477,0.7071067811865474,4.1,0.0,165.0,14.011899704655898,320.0,74.22488351848966,20.6,0.4041451884325858,1895.0,-300.0,1573.0,-279.0,565.0,113.0,2443.0,-385.0,1992.0,-285.0,958.5799999999999
3.2,1439.0,224.0,15.3,1159.0,193.0,764.0,125.0,1856.0,1494.0,15.7,60.2,1.0654,-0.5000000000000004,0.8660254037844384,4.1,0.5196152422706665,145.0,20.00000000000003,256.0,63.50065616458889,19.9,2.87923600977758,1595.0,-156.0,1294.0,-135.0,678.0,86.0,2058.0,-202.0,1707.0,-213.0,945.14
1.4,1142.0,67.0,6.9,852.0,89.0,1008.0,101.0,1547.0,1164.0,15.3,61.4,1.058,-0.25881904510252157,0.9659258262890681,3.2,1.3747727084867516,125.0,22.03028218914438,193.0,84.33465084609838,15.3,6.591914238924333,1439.0,-297.0,1159.0,-307.0,764.0,244.0,1856.0,-309.0,1494.0,-330.0,939.4200000000001
2.1,1304.0,155.0,11.1,1019.0,127.0,852.0,103.0,1731.0,1272.0,14.1,65.7,1.0494,0.0,1.0,1.4,0.9073771725877441,101.0,13.31665623695868,89.0,52.62445565830884,6.9,4.200000000000014,1142.0,162.0,852.0,167.0,1008.0,-156.0,1547.0,184.0,1164.0,108.0,926.37
1.2,1074.0,49.0,5.4,784.0,79.0,1098.0,88.0,1483.0,1040.0,14.8,60.6,1.0148,0.25881904510252074,0.9659258262890683,2.1,0.47258156262525214,103.0,8.14452781524682,127.0,25.3245598842962,11.1,2.9546573405388648,1304.0,-230.0,1019.0,-235.0,852.0,246.0,1731.0,-248.0,1272.0,-232.0,896.8800000000001
0.8,968.0,29.0,2.8,640.0,53.429729729729736,1320.0,61.0,1386.0,867.0,14.8,59.2,0.9879,0.49999999999999994,0.8660254037844387,1.2,0.6658328118479323,88.0,21.283796653792628,79.0,37.35064343340261,5.4,4.245389656242824,1074.0,-106.0,784.0,-144.0,1098.0,222.0,1483.0,-97.0,1040.0,-173.0,876.1600000000001
0.7,929.0,25.0,2.5,608.0,53.429729729729736,1376.0,60.0,1364.0,826.0,13.6,62.1,0.9636,0.7071067811865476,0.7071067811865476,0.8,0.26457513110643666,61.0,15.885003409924908,53.429729729729736,14.763002423790757,2.8,1.5947831618541861,968.0,-39.0,640.0,-32.0,1320.0,56.0,1386.0,-22.0,867.0,-41.0,844.56
0.6499999999999999,941.0,25.0,2.6,626.0,59.0,1316.0,59.0,1373.0,840.0,12.3,66.2,0.945,0.8660254037844386,0.5000000000000001,0.7,0.07637626158251347,60.0,0.9999999999957518,53.429729729729736,3.2159970399934683,2.5,0.15275252316625407,929.0,12.0,608.0,18.0,1376.0,-60.0,1364.0,9.0,826.0,14.0,814.2600000000001
0.6,937.0,17.0,2.5,585.0,53.429729729729736,1412.0,55.0,1348.0,793.0,12.8,63.2,0.9283,0.9659258262890683,0.25881904510252074,0.6499999999999999,0.04999999999986836,59.0,2.645751311062943,59.0,3.2159970399934683,2.6,0.05773502692178688,941.0,-4.0,626.0,-41.0,1316.0,96.0,1373.0,-25.0,840.0,-47.0,808.96
0.9,1017.0,27.0,3.5,681.0,82.0,1246.0,64.0,1418.0,870.0,11.2,68.5,0.9081,1.0,6.123233995736766e-17,0.6,0.1607275126831761,55.0,4.509249752821946,53.429729729729736,15.145341716184141,2.5,0.5507570547288989,937.0,80.0,585.0,96.0,1412.0,-166.0,1348.0,70.0,793.0,77.0,767.1999999999999
1.3,1171.0,50.0,5.1,770.0,99.0,1162.0,70.0,1467.0,930.0,11.0,66.5,0.8705,0.9659258262890683,-0.25881904510252063,0.9,0.35118845842840807,64.0,7.54983443527021,82.0,23.028641137438562,3.5,1.3114877048605136,1017.0,154.0,681.0,89.0,1246.0,-84.0,1418.0,49.0,870.0,60.0,731.5
3.4,1541.0,218.0,16.2,1185.0,263.0,770.0,97.0,1889.0,1407.0,11.7,63.7,0.8719,0.8660254037844387,-0.4999999999999998,1.3,1.3428824718989099,70.0,17.57839583124676,99.0,99.95498987044111,5.1,6.9168875466739745,1171.0,370.0,770.0,415.0,1162.0,-392.0,1467.0,422.0,930.0,477.0,745.29
3.7,1539.0,285.0,19.7,1287.0,229.0,698.0,95.0,2055.0,1507.0,13.6,56.3,0.8743,0.7071067811865476,-0.7071067811865475,3.4,1.3076696830622012,97.0,15.0443787951955,263.0,86.55634003352958,16.2,7.622554252567402,1541.0,-2.0,1185.0,102.0,770.0,-72.0,1889.0,166.0,1407.0,100.0,765.68
4.1,1735.0,437.0,20.6,1431.0,396.0,628.0,150.0,2211.0,1843.0,17.8,42.9,0.8672,0.49999999999999994,-0.8660254037844387,3.7,0.35118845842842816,95.0,31.192947920964407,229.0,88.25531145489215,19.7,2.3245071162148006,1539.0,196.0,1287.0,144.0,698.0,-70.0,2055.0,156.0,1507.0,336.0,763.62
4.1,1571.0,327.0,20.0,1297.0,314.0,730.0,162.0,1973.0,1729.0,21.4,33.3,0.8417,0.258819045102521,-0.9659258262890682,4.1,0.23094010767585796,150.0,35.725807665234576,396.0,83.50449089719679,20.6,0.4582575694954513,1735.0,-164.0,1431.0,-134.0,628.0,102.0,2211.0,-238.0,1843.0,-114.0,712.6199999999999
3.3,1452.0,283.0,18.3,1250.0,217.0,776.0,154.0,1868.0,1583.0,24.4,27.4,0.8231,1.2246467991473532e-16,-1.0,4.1,0.461880215351704,162.0,6.110100926607984,314.0,89.60468737739126,20.0,1.1930353445448376,1571.0,-119.0,1297.0,-47.0,730.0,46.0,1973.0,-105.0,1729.0,-146.0,668.56
4.0,1579.0,366.0,20.6,1359.0,252.0,724.0,161.0,1998.0,1671.0,25.3,26.1,0.8264,-0.2588190451025208,-0.9659258262890683,3.3,0.43588989435407083,154.0,4.358898943541002,217.0,49.122296363260645,18.3,1.1930353445448376,1452.0,127.0,1250.0,109.0,776.0,-52.0,1868.0,130.0,1583.0,88.0,660.33
3.8,1466.0,318.0,20.4,1309.0,263.0,773.0,161.0,1897.0,1491.0,25.8,23.2,0.7589,-0.4999999999999997,-0.8660254037844388,4.0,0.3605551275464026,161.0,4.041451884327732,252.0,24.020824298928776,20.6,1.2741009902410467,1579.0,-113.0,1359.0,-50.0,724.0,49.0,1998.0,-101.0,1671.0,-180.0,598.56
2.8,1280.0,228.0,14.6,1136.0,180.0,893.0,128.0,1675.0,1240.0,27.0,20.2,0.7094,-0.7071067811865471,-0.7071067811865479,3.8,0.6429100507328652,161.0,19.052558883257703,263.0,45.08140784551141,20.4,3.4078341117685342,1466.0,-186.0,1309.0,-173.0,773.0,120.0,1897.0,-222.0,1491.0,-251.0,545.4
2.9,1407.0,201.0,16.6,1197.0,184.0,905.0,129.0,1759.0,1313.0,28.2,18.6,0.7014,-0.8660254037844385,-0.5000000000000004,2.8,0.5507570547286107,128.0,18.770544300401472,180.0,46.808118953873795,14.6,2.9461839725312333,1280.0,127.0,1136.0,61.0,893.0,12.0,1675.0,84.0,1240.0,73.0,524.52
2.9,1389.0,199.0,15.8,1173.0,190.0,898.0,133.0,1739.0,1363.0,28.0,19.1,0.7098,-0.9659258262890683,-0.25881904510252063,2.9,0.057735026918957384,129.0,2.6457513110645112,184.0,5.0332229568465,16.6,1.0066445913694106,1407.0,-18.0,1197.0,-24.0,905.0,-7.0,1759.0,-20.0,1313.0,50.0,534.8000000000001
3.4,1447.0,237.0,17.8,1235.0,184.0,859.0,139.0,1778.0,1296.0,23.9,25.7,0.7519,-1.0,-1.8369701987210297e-16,2.9,0.288675134594813,133.0,5.033222956847165,190.0,3.4641016151368236,15.8,1.0066445913693998,1389.0,58.0,1173.0,62.0,898.0,-39.0,1739.0,39.0,1363.0,-67.0,614.2299999999999
3.9,1551.0,261.0,19.1,1271.0,181.0,800.0,137.0,1875.0,1432.0,21.3,34.8,0.873,-0.9659258262890684,0.2588190451025203,3.4,0.500000000000001,139.0,3.055050463303941,184.0,4.58257569495511,17.8,1.6623276853055329,1447.0,104.0,1235.0,36.0,859.0,-59.0,1778.0,97.0,1296.0,136.0,741.24
3.2,1474.0,230.0,15.8,1173.0,166.0,854.0,143.0,1776.0,1432.0,20.4,36.7,0.8704,-0.8660254037844386,0.5000000000000001,3.9,0.36055512754640057,137.0,3.0550504633040068,181.0,9.643650760992509,19.1,1.6623276853055329,1551.0,-77.0,1271.0,-98.0,800.0,54.0,1875.0,-99.0,1432.0,0.0,748.68
4.1,1800.0,349.0,20.6,1426.0,317.0,700.0,172.0,2106.0,2034.0,19.0,41.3,0.9007,-0.7071067811865477,0.7071067811865474,3.2,0.47258156262526246,143.0,18.717193521821997,166.0,83.18854087753513,15.8,2.455605831561715,1474.0,326.0,1173.0,253.0,854.0,-154.0,1776.0,330.0,1432.0,602.0,784.6999999999999
2.6,1379.0,183.0,13.5,1101.0,184.0,818.0,138.0,1710.0,1602.0,17.9,45.9,0.9342,-0.5000000000000004,0.8660254037844384,4.1,0.7549834435270751,172.0,18.357559750685876,317.0,82.47625921035299,20.6,3.6226141573914923,1800.0,-421.0,1426.0,-325.0,700.0,118.0,2106.0,-396.0,2034.0,-432.0,821.6099999999999
1.7,1201.0,88.0,9.1,943.0,130.0,935.0,117.0,1560.0,1362.0,16.7,48.9,0.9226,-0.25881904510252157,0.9659258262890681,2.6,1.2124355652982137,138.0,27.754879450888165,184.0,96.24101689681657,13.5,5.802585630561603,1379.0,-178.0,1101.0,-158.0,818.0,117.0,1710.0,-150.0,1602.0,-240.0,816.63
1.7,1205.0,85.0,8.6,925.0,132.0,922.0,107.0,1547.0,1314.0,15.5,52.9,0.9271,0.0,1.0,1.7,0.5196152422706604,117.0,15.821925715074352,130.0,30.61590000854652,9.1,2.6962937525425663,1201.0,4.0,943.0,-18.0,935.0,-13.0,1560.0,-13.0,1362.0,-48.0,819.9499999999999
1.2,1072.0,47.0,5.4,784.0,95.0,1066.0,90.0,1442.0,1114.0,15.5,51.9,0.9059,0.25881904510252074,0.9659258262890683,1.7,0.2886751345948054,107.0,13.650396819628668,132.0,20.80865204668431,8.6,2.007485989988507,1205.0,-133.0,925.0,-141.0,922.0,144.0,1547.0,-105.0,1314.0,-200.0,804.4499999999999
0.9,998.0,34.0,4.1,714.0,70.0,1169.0,79.0,1383.0,992.0,14.1,55.6,0.891,0.49999999999999994,0.8660254037844387,1.2,0.40414518843273173,90.0,14.106735979665636,95.0,31.192947920964038,5.4,2.315887159024272,1072.0,-74.0,784.0,-70.0,1066.0,103.0,1442.0,-59.0,1114.0,-122.0,783.96
